vendor_rank,vendor_display,vendor_key,award_count,total_awarded,pct_of_total,cumulative_awarded,cumulative_pct,reaches_80pct_set,is_repeat_vendor
7856,ARTSCAPE CONSULTING,ARTSCAPE CONSULTING,1,10000.00,0.0001,18511455796.19,99.9769,false,false
7857,Cansel Survey Gruop,CANSEL SURVEY GRUOP,1,10000.00,0.0001,18511465796.19,99.9770,false,false
7858,Colliers,COLLIERS,1,10000.00,0.0001,18511475796.19,99.9770,false,false
7859,Cornerstone Construction Products Ltd.,CORNERSTONE CONSTRUCTION PRODUCTS,1,10000.00,0.0001,18511485796.19,99.9771,false,false
7860,Halinski and Good Consulting,HALINSKI AND GOOD CONSULTING,1,10000.00,0.0001,18511495796.19,99.9772,false,false
7861,JohnBo Investments,JOHNBO INVESTMENTS,1,10000.00,0.0001,18511505796.19,99.9772,false,false
7862,MEDIASPARK,MEDIASPARK,1,10000.00,0.0001,18511515796.19,99.9773,false,false
7863,Murphy's Sailing Tours Limited,MURPHY S SAILING TOURS,1,10000.00,0.0001,18511525796.19,99.9773,false,false
7864,Pure Water Nova Scotia a Division of Aqua Check Inc,PURE WATER NOVA SCOTIA A DIVISION OF AQUA CHECK,1,10000.00,0.0001,18511535796.19,99.9774,false,false
7865,Red Dragon Marketing,RED DRAGON MARKETING,1,10000.00,0.0001,18511545796.19,99.9774,false,false
7866,SCOTT MACDONALD ILLUSTRATION AND DESIGN,SCOTT MACDONALD ILLUSTRATION AND DESIGN,1,10000.00,0.0001,18511555796.19,99.9775,false,false
7867,South Shore Environmental Inc.,SOUTH SHORE ENVIRONMENTAL,1,10000.00,0.0001,18511565796.19,99.9775,false,false
7868,TMC LAw,TMC LAW,1,10000.00,0.0001,18511575796.19,99.9776,false,false
7869,Pressed Metal Products,PRESSED METAL PRODUCTS,1,9997.00,0.0001,18511585793.19,99.9776,false,false
7870,Lavanett,LAVANETT,1,9990.00,0.0001,18511595783.19,99.9777,false,false
7871,TJ's Electric Limited,TJ S ELECTRIC,1,9985.20,0.0001,18511605768.39,99.9777,false,false
7872,Gemtec Consulting Engineers,GEMTEC CONSULTING ENGINEERS,1,9950.00,0.0001,18511615718.39,99.9778,false,false
7873,Scotia Elevator Consultants,SCOTIA ELEVATOR CONSULTANTS,1,9950.00,0.0001,18511625668.39,99.9779,false,false
7874,Wingenback Inc.,WINGENBACK,3,9945.50,0.0001,18511635613.89,99.9779,false,true
7875,Metalogix International,METALOGIX INTERNATIONAL,1,9934.00,0.0001,18511645547.89,99.9780,false,false
7876,Absolute Traffic Solutions,ABSOLUTE TRAFFIC SOLUTIONS,1,9903.33,0.0001,18511655451.22,99.9780,false,false
7877,APA Lawn Care,APA LAWN CARE,2,9890.00,0.0001,18511665341.22,99.9781,false,true
7878,Rhyzer Fabrication,RHYZER FABRICATION,1,9867.00,0.0001,18511675208.22,99.9781,false,false
7879,HEPA ATLANTIC,HEPA ATLANTIC,1,9854.00,0.0001,18511685062.22,99.9782,false,false
7880,Prov.Pav.Markings,PROV PAV MARKINGS,1,9853.00,0.0001,18511694915.22,99.9782,false,false
7881,Advocate Creative Group,ADVOCATE CREATIVE GROUP,1,9850.00,0.0001,18511704765.22,99.9783,false,false
7882,MRG Transport,MRG TRANSPORT,4,9849.75,0.0001,18511714614.97,99.9783,false,true
7883,TRAFx Research Ltd,TRAFX RESEARCH,2,9840.00,0.0001,18511724454.97,99.9784,false,true
7884,Anne Sinclair Architect,ANNE SINCLAIR ARCHITECT,1,9832.00,0.0001,18511734286.97,99.9784,false,false
7885,Midcudlynn Refrigeration,MIDCUDLYNN REFRIGERATION,1,9832.00,0.0001,18511744118.97,99.9785,false,false
7886,Ashcroft Power Services,ASHCROFT POWER SERVICES,1,9800.00,0.0001,18511753918.97,99.9785,false,false
7887,McLeod Nuisance Wildlife and Services,MCLEOD NUISANCE WILDLIFE AND SERVICES,1,9800.00,0.0001,18511763718.97,99.9786,false,false
7888,SlaMac Contracting,SLAMAC CONTRACTING,1,9800.00,0.0001,18511773518.97,99.9787,false,false
7889,D.McCormick Landscaping Ltd.,D MCCORMICK LANDSCAPING,1,9775.00,0.0001,18511783293.97,99.9787,false,false
7890,S & D Smith Central Supples,S & D SMITH CENTRAL SUPPLES,1,9746.25,0.0001,18511793040.22,99.9788,false,false
7891,ASCA Office Solutions,ASCA OFFICE SOLUTIONS,2,9731.91,0.0001,18511802772.13,99.9788,false,true
7892,Roster of 3 Suppliers,ROSTER OF 3 SUPPLIERS,1,9729.03,0.0001,18511812501.16,99.9789,false,false
7893,F.C. O'NEILL SCRIVEN,F C O NEILL SCRIVEN,1,9700.00,0.0001,18511822201.16,99.9789,false,false
7894,Westville Rink,WESTVILLE RINK,1,9700.00,0.0001,18511831901.16,99.9790,false,false
7895,IPConnectX Corporation,IPCONNECTX,1,9694.00,0.0001,18511841595.16,99.9790,false,false
7896,Graphic Supply and Equipment,GRAPHIC SUPPLY AND EQUIPMENT,1,9675.00,0.0001,18511851270.16,99.9791,false,false
7897,Shelburne Furniture,SHELBURNE FURNITURE,1,9660.00,0.0001,18511860930.16,99.9791,false,false
7898,Edmonds Landscape & Construction,EDMONDS LANDSCAPE & CONSTRUCTION,1,9640.00,0.0001,18511870570.16,99.9792,false,false
7899,eRezLife Software Inc.,EREZLIFE SOFTWARE,1,9620.00,0.0001,18511880190.16,99.9792,false,false
7900,B.W. BioEnergy Inc,B W BIOENERGY,1,9600.00,0.0001,18511889790.16,99.9793,false,false
7901,David Colter,DAVID COLTER,1,9600.00,0.0001,18511899390.16,99.9793,false,false
7902,Paul MacDonald Trucking and Backhoe Lte,PAUL MACDONALD TRUCKING AND BACKHOE LTE,1,9600.00,0.0001,18511908990.16,99.9794,false,false
7903,iDesign Solution,IDESIGN SOLUTION,1,9593.68,0.0001,18511918583.84,99.9794,false,false
7904,Island Lock& Safe,ISLAND LOCK& SAFE,2,9585.25,0.0001,18511928169.09,99.9795,false,true
7905,Microserve,MICROSERVE,1,9581.55,0.0001,18511937750.64,99.9795,false,false
7906,G.W. Sampson Painting & Maintenance,G W SAMPSON PAINTING & MAINTENANCE,1,9565.23,0.0001,18511947315.87,99.9796,false,false
7907,LookingGlass Competitive Marketing Communications,LOOKINGGLASS COMPETITIVE MARKETING COMMUNICATIONS,1,9550.00,0.0001,18511956865.87,99.9796,false,false
7908,Radioworld Central,RADIOWORLD CENTRAL,1,9550.00,0.0001,18511966415.87,99.9797,false,false
7909,Lorne Merkur & Sister Inc.,LORNE MERKUR & SISTER,2,9525.14,0.0001,18511975941.01,99.9797,false,true
7910,Royal Doors Ltd.,ROYAL DOORS,1,9525.00,0.0001,18511985466.01,99.9798,false,false
7911,Lenny's Auto Center,LENNY S AUTO CENTER,1,9500.00,0.0001,18511994966.01,99.9799,false,false
7912,MacFarlands Limited (3 required),MACFARLANDS LIMITED 3 REQUIRED,1,9500.00,0.0001,18512004466.01,99.9799,false,false
7913,Raytech Electrical Systems,RAYTECH ELECTRICAL SYSTEMS,1,9500.00,0.0001,18512013966.01,99.9800,false,false
7914,WordSavvy,WORDSAVVY,1,9500.00,0.0001,18512023466.01,99.9800,false,false
7915,Marktech Automotive,MARKTECH AUTOMOTIVE,1,9495.00,0.0001,18512032961.01,99.9801,false,false
7916,J & M Murphy Ltd. (Murphy Gear),J & M MURPHY LTD MURPHY GEAR,1,9483.48,0.0001,18512042444.49,99.9801,false,false
7917,Jolly Farmer,JOLLY FARMER,1,9480.00,0.0001,18512051924.49,99.9802,false,false
7918,Water & Ice North America Inc.,WATER & ICE NORTH AMERICA,1,9480.00,0.0001,18512061404.49,99.9802,false,false
7919,Aaron George,AARON GEORGE,3,9476.00,0.0001,18512070880.49,99.9803,false,true
7920,Cabco,CABCO,1,9465.00,0.0001,18512080345.49,99.9803,false,false
7921,A & L  Concrete,A & L CONCRETE,1,9450.00,0.0001,18512089795.49,99.9804,false,false
7922,Kyle Millet,KYLE MILLET,1,9450.00,0.0001,18512099245.49,99.9804,false,false
7923,Power Vac/Belfor td.,POWER VAC BELFOR TD,1,9430.00,0.0001,18512108675.49,99.9805,false,false
7924,R.E. Gilmore Investments,R E GILMORE INVESTMENTS,1,9423.19,0.0001,18512118098.68,99.9805,false,false
7925,Gerry Isenor,GERRY ISENOR,1,9400.00,0.0001,18512127498.68,99.9806,false,false
7926,Brake Electrical,BRAKE ELECTRICAL,1,9390.00,0.0001,18512136888.68,99.9806,false,false
7927,Sojourn,SOJOURN,1,9385.00,0.0001,18512146273.68,99.9807,false,false
7928,STRUM,STRUM,2,9350.00,0.0001,18512155623.68,99.9807,false,true
7929,The Tractor Dome Inc,THE TRACTOR DOME,1,9350.00,0.0001,18512164973.68,99.9808,false,false
7930,L Himmelman Elastomers Ltd,L HIMMELMAN ELASTOMERS,1,9348.00,0.0001,18512174321.68,99.9808,false,false
7931,Reim's Windows & Doors,REIM S WINDOWS & DOORS,2,9340.45,0.0001,18512183662.13,99.9809,false,true
7932,Scotia Elevator Consulting Service,SCOTIA ELEVATOR CONSULTING SERVICE,1,9329.00,0.0001,18512192991.13,99.9809,false,false
7933,Nowe Electric Ltd,NOWE ELECTRIC,1,9325.84,0.0001,18512202316.97,99.9810,false,false
7934,Royale Floors and Surface,ROYALE FLOORS AND SURFACE,1,9325.00,0.0001,18512211641.97,99.9810,false,false
7935,J P Cross Holding Inc.,J P CROSS HOLDING,1,9311.00,0.0001,18512220952.97,99.9811,false,false
7936,CB Trailer SAles,CB TRAILER SALES,1,9300.00,0.0001,18512230252.97,99.9811,false,false
7937,Cross Roads Electrical Ltd.,CROSS ROADS ELECTRICAL,1,9300.00,0.0001,18512239552.97,99.9812,false,false
7938,Eastern Fencing Erectors Ltd,EASTERN FENCING ERECTORS,1,9300.00,0.0001,18512248852.97,99.9812,false,false
7939,James Crawford,JAMES CRAWFORD,1,9300.00,0.0001,18512258152.97,99.9813,false,false
7940,Strait Suppies,STRAIT SUPPIES,1,9293.02,0.0001,18512267445.99,99.9813,false,false
7941,Viridis Design Studio Ltd.,VIRIDIS DESIGN STUDIO,1,9275.00,0.0001,18512276720.99,99.9814,false,false
7942,Pardy's Waste Management and Industrial Service,PARDY S WASTE MANAGEMENT AND INDUSTRIAL SERVICE,1,9270.00,0.0001,18512285990.99,99.9814,false,false
7943,Landry Brother Ltd.,LANDRY BROTHER,1,9260.00,0.0001,18512295250.99,99.9815,false,false
7944,Vertical Lift Business Solutions Inc.,VERTICAL LIFT BUSINESS SOLUTIONS,1,9220.00,0.0000,18512304470.99,99.9815,false,false
7945,Gernardts,GERNARDTS,1,9208.51,0.0000,18512313679.50,99.9816,false,false
7946,H.A.S Marketing,H A S MARKETING,1,9203.64,0.0000,18512322883.14,99.9816,false,false
7947,"Etisbew Technology Group, Inc.",ETISBEW TECHNOLOGY GROUP,1,9200.00,0.0000,18512332083.14,99.9817,false,false
7948,Upland Urban Planning & Design,UPLAND URBAN PLANNING & DESIGN,1,9200.00,0.0000,18512341283.14,99.9817,false,false
7949,Dylex Communications,DYLEX COMMUNICATIONS,1,9180.00,0.0000,18512350463.14,99.9818,false,false
7950,Laura Duggan Recreation Consultant,LAURA DUGGAN RECREATION CONSULTANT,1,9175.00,0.0000,18512359638.14,99.9818,false,false
7951,Proudfoot's Incorporated,PROUDFOOT S,1,9165.50,0.0000,18512368803.64,99.9819,false,false
7952,ROGUE AND FRAMEWORK FITNESS,ROGUE AND FRAMEWORK FITNESS,1,9145.46,0.0000,18512377949.10,99.9819,false,false
7953,Proudfoots Home Hardware,PROUDFOOTS HOME HARDWARE,1,9108.00,0.0000,18512387057.10,99.9820,false,false
7954,Green Flamingo Landscaping,GREEN FLAMINGO LANDSCAPING,2,9078.50,0.0000,18512396135.60,99.9820,false,true
7955,CTOMS Inc.,CTOMS,1,9054.18,0.0000,18512405189.78,99.9821,false,false
7956,East Hants Auto Parts Ltd.,EAST HANTS AUTO PARTS,1,9032.27,0.0000,18512414222.05,99.9821,false,false
7957,Atlantic Digital Reproductions,ATLANTIC DIGITAL REPRODUCTIONS,4,9007.68,0.0000,18512423229.73,99.9822,false,true
7958,3220717 Nova Scotia Limited,3220717 NOVA SCOTIA,1,9000.00,0.0000,18512432229.73,99.9822,false,false
7959,A Carroll Forestry,A CARROLL FORESTRY,1,9000.00,0.0000,18512441229.73,99.9823,false,false
7960,Baker Tilley,BAKER TILLEY,1,9000.00,0.0000,18512450229.73,99.9823,false,false
7961,Fairwinds Training and Development Inc.,FAIRWINDS TRAINING AND DEVELOPMENT,1,9000.00,0.0000,18512459229.73,99.9824,false,false
7962,GA Isenor Consulting Limited,GA ISENOR CONSULTING,1,9000.00,0.0000,18512468229.73,99.9824,false,false
7963,Heavenkeys Ltd,HEAVENKEYS,1,9000.00,0.0000,18512477229.73,99.9825,false,false
7964,Mike Popovich Electric,MIKE POPOVICH ELECTRIC,1,9000.00,0.0000,18512486229.73,99.9825,false,false
7965,M.M. MacDonal Construction Ltd.,M M MACDONAL CONSTRUCTION,1,8996.00,0.0000,18512495225.73,99.9826,false,false
7966,Seals Action Gear,SEALS ACTION GEAR,1,8990.00,0.0000,18512504215.73,99.9826,false,false
7967,SeaPro Services,SEAPRO SERVICES,1,8985.00,0.0000,18512513200.73,99.9826,false,false
7968,Harbourside Geotechnical Consultants Ltd.,HARBOURSIDE GEOTECHNICAL CONSULTANTS,1,8980.00,0.0000,18512522180.73,99.9827,false,false
7969,The Trail Shop,THE TRAIL SHOP,3,8970.00,0.0000,18512531150.73,99.9827,false,true
7970,Country Stoves & Sunrooms,COUNTRY STOVES & SUNROOMS,2,8947.00,0.0000,18512540097.73,99.9828,false,true
7971,Universal Power,UNIVERSAL POWER,1,8915.20,0.0000,18512549012.93,99.9828,false,false
7972,CanadaWide Automotive,CANADAWIDE AUTOMOTIVE,1,8915.00,0.0000,18512557927.93,99.9829,false,false
7973,Simply Green Lawn Care,SIMPLY GREEN LAWN CARE,1,8901.00,0.0000,18512566828.93,99.9829,false,false
7974,M& R engineering,M& R ENGINEERING,1,8900.00,0.0000,18512575728.93,99.9830,false,false
7975,Torvan Medical Inc.,TORVAN MEDICAL,1,8900.00,0.0000,18512584628.93,99.9830,false,false
7976,Warman's Welding Ltd,WARMAN S WELDING,1,8900.00,0.0000,18512593528.93,99.9831,false,false
7977,EmbroidMe Ottawa,EMBROIDME OTTAWA,1,8893.00,0.0000,18512602421.93,99.9831,false,false
7978,The Steritech Group Corp,THE STERITECH GROUP,1,8874.00,0.0000,18512611295.93,99.9832,false,false
7979,Metagenics Fitness Inc,METAGENICS FITNESS,1,8856.00,0.0000,18512620151.93,99.9832,false,false
7980,Trail Flooring Ltd.,TRAIL FLOORING,1,8855.00,0.0000,18512629006.93,99.9833,false,false
7981,Hall's Electrical & Controls,HALL S ELECTRICAL & CONTROLS,1,8849.25,0.0000,18512637856.18,99.9833,false,false
7982,Comprevac Inc,COMPREVAC,1,8839.00,0.0000,18512646695.18,99.9834,false,false
7983,WOLSELEY WATERWORKS GROUP,WOLSELEY WATERWORKS GROUP,1,8819.56,0.0000,18512655514.74,99.9834,false,false
7984,SOUTH SHORE METALWORKS,SOUTH SHORE METALWORKS,1,8802.00,0.0000,18512664316.74,99.9835,false,false
7985,SLR Consulting (Canada) Ltd,SLR CONSULTING CANADA,1,8757.25,0.0000,18512673073.99,99.9835,false,false
7986,MACRAE HOME HARDWARE,MACRAE HOME HARDWARE,2,8753.26,0.0000,18512681827.25,99.9836,false,true
7987,ALLIED Industrial Supplies,ALLIED INDUSTRIAL SUPPLIES,1,8740.00,0.0000,18512690567.25,99.9836,false,false
7988,CIPA,CIPA,1,8685.00,0.0000,18512699252.25,99.9837,false,false
7989,Highland Home Building,HIGHLAND HOME BUILDING,2,8673.62,0.0000,18512707925.87,99.9837,false,true
7990,OfficeMax Grand & Toy,OFFICEMAX GRAND & TOY,1,8640.50,0.0000,18512716566.37,99.9837,false,false
7991,W MacLean Advisory Services,W MACLEAN ADVISORY SERVICES,1,8640.00,0.0000,18512725206.37,99.9838,false,false
7992,KTM Construction Services,KTM CONSTRUCTION SERVICES,1,8639.49,0.0000,18512733845.86,99.9838,false,false
7993,Clare Lake Excavation,CLARE LAKE EXCAVATION,1,8625.00,0.0000,18512742470.86,99.9839,false,false
7994,Black River Casting Ltd.,BLACK RIVER CASTING,1,8576.82,0.0000,18512751047.68,99.9839,false,false
7995,Shad Comm,SHAD COMM,1,8562.00,0.0000,18512759609.68,99.9840,false,false
7996,Rozee Technical Instruments LTD,ROZEE TECHNICAL INSTRUMENTS,1,8540.00,0.0000,18512768149.68,99.9840,false,false
7997,TC M�dia Livres - item 103 et 104,TC M DIA LIVRES ITEM 103 ET 104,1,8534.09,0.0000,18512776683.77,99.9841,false,false
7998,Ace Pest Services,ACE PEST SERVICES,1,8500.00,0.0000,18512785183.77,99.9841,false,false
7999,Elemental Sustainability,ELEMENTAL SUSTAINABILITY,1,8500.00,0.0000,18512793683.77,99.9842,false,false
8000,Horace Construction,HORACE CONSTRUCTION,1,8500.00,0.0000,18512802183.77,99.9842,false,false
8001,Jollimore Construction,JOLLIMORE CONSTRUCTION,1,8500.00,0.0000,18512810683.77,99.9843,false,false
8002,Pacific Safety,PACIFIC SAFETY,1,8500.00,0.0000,18512819183.77,99.9843,false,false
8003,Roger Dickey Construction,ROGER DICKEY CONSTRUCTION,1,8500.00,0.0000,18512827683.77,99.9843,false,false
8004,Frank C. Mackley Equipment Ltd.,FRANK C MACKLEY EQUIPMENT,1,8487.80,0.0000,18512836171.57,99.9844,false,false
8005,Capital CAD Supplies Ltd,CAPITAL CAD SUPPLIES,2,8475.00,0.0000,18512844646.57,99.9844,false,true
8006,Gardiner Allen,GARDINER ALLEN,2,8458.25,0.0000,18512853104.82,99.9845,false,true
8007,Diesel Injection Sales and Services,DIESEL INJECTION SALES AND SERVICES,1,8434.00,0.0000,18512861538.82,99.9845,false,false
8008,Clintar Landscape Mgmt,CLINTAR LANDSCAPE MGMT,1,8400.00,0.0000,18512869938.82,99.9846,false,false
8009,Clintar Landscaping Mgmt.,CLINTAR LANDSCAPING MGMT,1,8400.00,0.0000,18512878338.82,99.9846,false,false
8010,Shay Trailer,SHAY TRAILER,1,8400.00,0.0000,18512886738.82,99.9847,false,false
8011,Atlantic Arbourists,ATLANTIC ARBOURISTS,1,8395.00,0.0000,18512895133.82,99.9847,false,false
8012,Cameron Equipment,CAMERON EQUIPMENT,1,8365.86,0.0000,18512903499.68,99.9848,false,false
8013,Excel Auto Supply Ltd.,EXCEL AUTO SUPPLY,1,8364.13,0.0000,18512911863.81,99.9848,false,false
8014,Reade's Nursery,READE S NURSERY,2,8353.00,0.0000,18512920216.81,99.9848,false,true
8015,Staples Business Advantage Canada,STAPLES BUSINESS ADVANTAGE CANADA,1,8328.85,0.0000,18512928545.66,99.9849,false,false
8016,Day Nite Signs Ltd.,DAY NITE SIGNS,1,8325.00,0.0000,18512936870.66,99.9849,false,false
8017,Codeworks Inc.,CODEWORKS,1,8298.40,0.0000,18512945169.06,99.9850,false,false
8018,Digby Salvage,DIGBY SALVAGE,1,8280.00,0.0000,18512953449.06,99.9850,false,false
8019,Digby Salvage and Disposal,DIGBY SALVAGE AND DISPOSAL,1,8280.00,0.0000,18512961729.06,99.9851,false,false
8020,Shay Tirecraft,SHAY TIRECRAFT,1,8268.00,0.0000,18512969997.06,99.9851,false,false
8021,R.Stone Contracting,R STONE CONTRACTING,1,8250.00,0.0000,18512978247.06,99.9852,false,false
8022,Sani Engineering,SANI ENGINEERING,1,8250.00,0.0000,18512986497.06,99.9852,false,false
8023,Sybertech Waste Management,SYBERTECH WASTE MANAGEMENT,1,8203.80,0.0000,18512994700.86,99.9853,false,false
8024,ImmediaC,IMMEDIAC,1,8200.00,0.0000,18513002900.86,99.9853,false,false
8025,William Long,WILLIAM LONG,1,8200.00,0.0000,18513011100.86,99.9853,false,false
8026,B & H PHOTO - VIDEO - PRO AUDIO,B & H PHOTO VIDEO PRO AUDIO,1,8158.72,0.0000,18513019259.58,99.9854,false,false
8027,"Mercury Custom Interiors, NF",MERCURY CUSTOM INTERIORS NF,1,8150.00,0.0000,18513027409.58,99.9854,false,false
8028,Fine Line Silk screen Ltd,FINE LINE SILK SCREEN,1,8131.00,0.0000,18513035540.58,99.9855,false,false
8029,Metro Machinining Ltd,METRO MACHININING,1,8100.00,0.0000,18513043640.58,99.9855,false,false
8030,Strait Area Safety Services,STRAIT AREA SAFETY SERVICES,1,8100.00,0.0000,18513051740.58,99.9856,false,false
8031,341234 B.C. Ltd. DBA Microserve,341234 B C LTD DBA MICROSERVE,1,8003.62,0.0000,18513059744.20,99.9856,false,false
8032,ACP Chemicals Inc.,ACP CHEMICALS,1,8000.00,0.0000,18513067744.20,99.9856,false,false
8033,Andrew Tolson Photography,ANDREW TOLSON PHOTOGRAPHY,1,8000.00,0.0000,18513075744.20,99.9857,false,false
8034,H.D. SHELDON & CO.,H D SHELDON &,1,8000.00,0.0000,18513083744.20,99.9857,false,false
8035,MCDAVID BRODIE CONSULTING,MCDAVID BRODIE CONSULTING,1,8000.00,0.0000,18513091744.20,99.9858,false,false
8036,Cummings Fire and Safety Equipment Ltd,CUMMINGS FIRE AND SAFETY EQUIPMENT,1,7995.90,0.0000,18513099740.10,99.9858,false,false
8037,In part to: Parts for Trucks/ Brandt Tractor/LSW Wearparts,IN PART TO PARTS FOR TRUCKS BRANDT TRACTOR LSW WEARPARTS,1,7995.00,0.0000,18513107735.10,99.9859,false,false
8038,Apple Courier Limmited,APPLE COURIER LIMMITED,1,7990.00,0.0000,18513115725.10,99.9859,false,false
8039,Redden Equipment,REDDEN EQUIPMENT,1,7987.00,0.0000,18513123712.10,99.9859,false,false
8040,EASTERN ERECTORS LTD,EASTERN ERECTORS,1,7950.00,0.0000,18513131662.10,99.9860,false,false
8041,Birchwood Enterprise,BIRCHWOOD ENTERPRISE,1,7900.00,0.0000,18513139562.10,99.9860,false,false
8042,Silastial Glass Art,SILASTIAL GLASS ART,1,7900.00,0.0000,18513147462.10,99.9861,false,false
8043,Cape Breton Fencing Ltd,CAPE BRETON FENCING,1,7889.00,0.0000,18513155351.10,99.9861,false,false
8044,Advocate Communications Group,ADVOCATE COMMUNICATIONS GROUP,1,7861.25,0.0000,18513163212.35,99.9862,false,false
8045,Coat of Many Colours Inc.,COAT OF MANY COLOURS,1,7850.00,0.0000,18513171062.35,99.9862,false,false
8046,East Coast Hydraulics & Machinery,EAST COAST HYDRAULICS & MACHINERY,1,7839.00,0.0000,18513178901.35,99.9862,false,false
8047,Rexel Atlantic Division,REXEL ATLANTIC DIVISION,1,7813.05,0.0000,18513186714.40,99.9863,false,false
8048,Barnes Distribution Canada,BARNES DISTRIBUTION CANADA,2,7809.22,0.0000,18513194523.62,99.9863,false,true
8049,A&P Transmission,A&P TRANSMISSION,1,7800.00,0.0000,18513202323.62,99.9864,false,false
8050,Phli Larochelle Equipment Ltd.,PHLI LAROCHELLE EQUIPMENT,1,7800.00,0.0000,18513210123.62,99.9864,false,false
8051,M M MadDonald Construction,M M MADDONALD CONSTRUCTION,1,7782.61,0.0000,18513217906.23,99.9865,false,false
8052,Carmichaels,CARMICHAELS,1,7750.22,0.0000,18513225656.45,99.9865,false,false
8053,Hibon Inc,HIBON,1,7750.00,0.0000,18513233406.45,99.9865,false,false
8054,LUMBERMART LTD.,LUMBERMART,1,7750.00,0.0000,18513241156.45,99.9866,false,false
8055,Bio-Media Unlimited Ltd,BIO MEDIA UNLIMITED,1,7746.15,0.0000,18513248902.60,99.9866,false,false
8056,Vocal Link Inc,VOCAL LINK,1,7745.25,0.0000,18513256647.85,99.9867,false,false
8057,SlotLabel Inc.,SLOTLABEL,1,7718.12,0.0000,18513264365.97,99.9867,false,false
8058,AQUATERRA RESOURCE SERVICES,AQUATERRA RESOURCE SERVICES,1,7707.20,0.0000,18513272073.17,99.9867,false,false
8059,Calcio I,CALCIO I,2,7707.00,0.0000,18513279780.17,99.9868,false,true
8060,MEC Ventes aux Soci�t�es et Groupes,MEC VENTES AUX SOCI T ES ET GROUPES,1,7704.79,0.0000,18513287484.96,99.9868,false,false
8061,W MacDonald Backhoe & Trucking,W MACDONALD BACKHOE & TRUCKING,1,7700.00,0.0000,18513295184.96,99.9869,false,false
8062,Containers Unlimited,CONTAINERS UNLIMITED,1,7670.00,0.0000,18513302854.96,99.9869,false,false
8063,ASL Group,ASL GROUP,1,7652.00,0.0000,18513310506.96,99.9870,false,false
