proj_no,proj_name,loc_desc,work_desc,category,category_norm,asset_type,year,lat,lon
CR180002,Sidewalk Renewals,Royal Pine Ave S (Parkdale - Ascot),Sidewalk renewals,Roads & Active Transportation,Roads,(unspecified),2019,44.646041,-63.626722
CR180002,Sidewalk Renewals,Royal Pine Ave W (Murdock - Ascot),Sidewalk renewals,Roads & Active Transportation,Roads,(unspecified),2019,44.64679,-63.62776
CR180002,Sidewalk Renewals,Shore Rd E (Cow Bay - Bridge),Sidewalk renewals,Roads & Active Transportation,Roads,(unspecified),2019,44.611077,-63.493379
CR180002,Sidewalk Renewals,Tower Rd E (South - Victoria),Sidewalk renewals,Roads & Active Transportation,Roads,(unspecified),2019,44.636272,-63.578392
CR180003,Bridges,Barry's Run Pedestrian Bridge,Level 3 inspection/scoping,Roads & Active Transportation,Roads,(unspecified),2019,44.716455,-63.545024
CR180003,Bridges,Buckingham Dr Culvert,Level 3 inspection/scoping,Roads & Active Transportation,Roads,(unspecified),2019,44.821682,-63.616405
CR180003,Bridges,CN Belmont on the Arm,Bridge rehabilitation,Roads & Active Transportation,Roads,(unspecified),2019,44.629254,-63.585826
CR180003,Bridges,CN Marlborough Woods,Bridge rehabilitation,Roads & Active Transportation,Roads,(unspecified),2019,44.574468,-63.5562
CR180003,Bridges,Moirs Mill Lake Pedestrian Bridge,Bridge replacement,Roads & Active Transportation,Roads,(unspecified),2019,44.713914,-63.677836
CR180003,Bridges,Rosley Rd Bridge,Bridge replacement,Roads & Active Transportation,Roads,(unspecified),2019,44.8479,-63.691533
CR180003,Bridges,Shore Rd at Fisherman's Cove Bridge,Construction,Roads & Active Transportation,Roads,(unspecified),2019,44.610222,-63.492763
CR180003,Bridges,Tobin Dr Bridge,Construction,Roads & Active Transportation,Roads,(unspecified),2019,44.679315,-63.522938
CR180003,Bridges,Victoria Rd CN Bridge,Bridge repairs,Roads & Active Transportation,Roads,(unspecified),2019,44.692906,-63.597851
CR180003,Bridges,Windsor Dr Bridge,Level 3 inspection/scoping,Roads & Active Transportation,Roads,(unspecified),2019,44.695112,-63.838045
CR180004,Other Road Related Works,Akerley Blvd,New retaining wall,Roads & Active Transportation,Roads,(unspecified),2019,44.711834,-63.59933
CR180004,Other Road Related Works,Chadwick St to Marvin St,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.659568,-63.548793
CR180004,Other Road Related Works,Chadwick St to Renfrew St,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.658494,-63.547478
CR180004,Other Road Related Works,Edgehill Rd,New guiderail,Roads & Active Transportation,Roads,(unspecified),2019,44.635721,-63.629622
CR180004,Other Road Related Works,Edgehill Rd,New retaining wall,Roads & Active Transportation,Roads,(unspecified),2019,44.635793,-63.62775
CR180004,Other Road Related Works,Fairbanks St to Geary St/Windmill Rd Stairs,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.66689,-63.575801
CR180004,Other Road Related Works,Forest Hills Pkwy,New retaining wall,Roads & Active Transportation,Roads,(unspecified),2019,44.693032,-63.497786
CR180004,Other Road Related Works,Golf Links Rd,New guiderail,Roads & Active Transportation,Roads,(unspecified),2019,44.725958,-63.653597
CR180004,Other Road Related Works,Herring Cove Rd - 500 Block,New retaining wall,Roads & Active Transportation,Roads,(unspecified),2019,44.59993,-63.606503
CR180004,Other Road Related Works,Hilchie Road,New guiderail,Roads & Active Transportation,Roads,(unspecified),2019,44.681954,-63.593077
CR180004,Other Road Related Works,Kimberley Cres,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.678388,-63.522798
CR180004,Other Road Related Works,Marvin St to Chadwick St,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.661521,-63.546641
CR180004,Other Road Related Works,Parkstone Terr,New retaining wall,Roads & Active Transportation,Roads,(unspecified),2019,44.681008,-63.594184
CR180004,Other Road Related Works,Quaker Cres to Queens Crt,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.777601,-63.666461
CR180004,Other Road Related Works,Ronald Crt,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.678976,-63.523984
CR180004,Other Road Related Works,Smokey Dr to Ecole Grand Portage,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.785257,-63.686553
CR180004,Other Road Related Works,Tantling Cres to Meridian Crt,New walkway,Roads & Active Transportation,Roads,(unspecified),2019,44.68733,-63.501829
CR180004,Other Road Related Works,Tobin Dr,New retaining wall,Roads & Active Transportation,Roads,(unspecified),2019,44.678733,-63.52169
CR180006,New Paving Streets - HRM Roads,Rosley Rd (End of asphalt - HRM Limit),New paving of gravel streets,Roads & Active Transportation,Roads,(unspecified),2019,44.850106,-63.696478
CR180006,New Paving Streets - HRM Roads,Silverside Dr (Rolling Hills - Cul De Sac),New paving of gravel streets,Roads & Active Transportation,Roads,(unspecified),2019,44.774345,-63.58105
CR180006,New Paving Streets - HRM Roads,Topsail Crt (Bluewater - Cul De Sac),New paving of gravel streets,Roads & Active Transportation,Roads,(unspecified),2019,44.723626,-63.710191
CR180007,New Paving Subdivision - Prov.,Bayshore Dr (Prospect - End),New paving of gravel streets,Roads & Active Transportation,Roads,(unspecified),2019,44.501647,-63.788154
CR180007,New Paving Subdivision - Prov.,Delmerle Dr (Tara - End),New paving of gravel streets,Roads & Active Transportation,Roads,(unspecified),2019,44.517893,-63.746388
CR180007,New Paving Subdivision - Prov.,Maple Dr (Terence Bay - Delmerle),New paving of gravel streets,Roads & Active Transportation,Roads,(unspecified),2019,44.51813,-63.748922
CR180007,New Paving Subdivision - Prov.,Tidal Way (Bayshore - End),New paving of gravel streets,Roads & Active Transportation,Roads,(unspecified),2019,44.502242,-63.7865
CT000010,Macdonald Bridge Bikeway,Macdonald bridge - Dartmouth side,Planning & detailed design (no specific assets yet),Roads & Active Transportation,Roads,(unspecified),2019,44.666315,-63.582272
CT190007,Barrington Street Road & AT Imp.,Barrington St (North - Niobi Gate),"Sidewalk upgrades, new multi-use trail, lane width & designation changes",Roads & Active Transportation,Roads,(unspecified),2019,44.663772,-63.593135
CR200001,Active Transportation - New Sidewalks - Mount Edward Rd (Woodlawn to John Cross),"17 Mount Edward Rd, Dartmouth",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.679709,-63.524883
CR200001,Active Transportation - New Sidewalks - Oak St (Dahlia to Tulip),"2 Oak St, Dartmouth",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.674119,-63.565074
CR200001,Active Transportation - Multi Use Pathways - Dunbrack Greenway (Walter Havill to Chain of Lakes),"201 Walter Havill Dr, Halifax",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.63568,-63.637394
CR200001,Active Transportation - New Sidewalks - Cain St (North Preston to Daycare),"23 Cain St, North Preston",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.743752,-63.465903
CR200001,Active Transportation - New Sidewalks - Flamingo Dr (Bus Stop Connections),"3 Flamingo Dr, Halifax",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.67517,-63.648474
CR200001,Active Transportation - New Sidewalks - Stokil Dr (Beaver Bank to First Bus Stop),"300 Stokil Dr, Lower Sackville",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.789418,-63.690853
CR200001,Active Transportation - New Sidewalks - Renfrew St (Pleasant to Glenview),"40 Renfrew St, Dartmouth",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.658522,-63.547195
CR200001,Active Transportation - Improvement to Existing AT - Dartmouth Harbourfront Trail,"5 Maplehurst Dr, Dartmouth",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.662207,-63.556356
CR200001,Active Transportation - Multi Use Pathways - Cole Harbour Commons AT Connection,"51 Forest Hills Pky, Cole Harbour",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.683956,-63.489771
CR200001,Active Transportation - New Sidewalks - Wildwood Blvd (Roslyn to Tantling),"60 Wildwood Blvd, Dartmouth",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.684316,-63.498793
CR200001,Active Transportation - New Sidewalks - Dahlia St (Crichton to Beech),"63 Dahlia St, Dartmouth",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.672958,-63.565776
CR200001,Active Transportation - New Sidewalks - Victoria Rd (Dahlia to Thistle),"65 Victoria Rd, Dartmouth",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.670033,-63.570272
CR200001,Active Transportation - New Sidewalks - Crichton Ave (Oak to Dahlia),"66 Crichton Ave, Dartmouth",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.673939,-63.564507
CR200001,Active Transportation - Multi Use Pathways - Blue Forest Lane to Kingswood Dr,"83 Blue Forest Lane, Hammonds Plains",New,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.721207,-63.733707
CR200002,Sidewalk Renewals - Beaver Bank Cross Rd (Sawyer (S) to Noria (S)),"190 Beaver Bank Cross Rd, Middle Sackville",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.787965,-63.703813
CR200002,Sidewalk Renewals - Quarry Rd (St Margarets to Edgehill),"2 Quarry Rd, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.636373,-63.631248
CR200002,Sidewalk Renewals - Forest Hills Pkwy/Cumberland Dr (Chameau to Hampton),"24 Forest Hills Pky, Cole Harbour",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.675995,-63.491588
CR200002,Sidewalk Renewals - Gottingen St (North to Almon),"2710 Gottingen St, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.658746,-63.593043
CR200002,Sidewalk Renewals - Robie St (Livingstone to Young),"3154 Robie St, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.660316,-63.603456
CR200002,Sidewalk Renewals - Massachusetts Ave (Stanley to Columbus - E),"3285 Massachusetts Ave, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.661729,-63.606941
CR200002,Sidewalk Renewals - Dahlia St (Beech to Maple),"46 Dahlia St, Dartmouth",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.672368,-63.566078
CR200002,Sidewalk Renewals - Flamingo Dr (Canary to Swallow),"52 Flamingo Dr, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.6721,-63.652316
CR200002,Sidewalk Renewals - Princess Margaret Blvd (Limits TBD),"57 Princess Margaret Blvd, Dartmouth",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.688646,-63.607597
CR200002,Sidewalk Renewals - Arlington Ave (Springvale to Brook),"6 Arlington Ave, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.646241,-63.632145
CR200002,Sidewalk Renewals - Oakland Rd (Robie to Waterloo),"6043 Oakland Rd, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.634469,-63.585403
CR200002,Sidewalk Renewals - Oakland Rd (Robie to Bellevue),"6064 Oakland Rd, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.634324,-63.585381
CR200002,Sidewalk Renewals - Massachusetts Ave (Stanley to Columbus - W),"6071 Massachusetts Ave, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.661565,-63.607118
CR200002,Sidewalk Renewals - Oakland Rd (Cartaret to Studley),"6169 Oakland Rd, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.633699,-63.588662
CR200002,Sidewalk Renewals - Dahlia St (Crichton to Beech),"63 Dahlia St, Dartmouth",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.673217,-63.565176
CR200002,Sidewalk Renewals - Allan St (Oxford to Harvard),"6376 Allan St, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.646833,-63.600925
CR200002,Sidewalk Renewals - Flamingo Dr (Skylark to Bedford Hwy),"8 Flamingo Dr, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.675047,-63.648497
CR200004,Other Road Related Works: Retaining Walls - 1298?1322 Waverley Rd,"1298 Waverley Rd, Waverley",New,Roads & Active Transportation,Roads,Barriers,2021,44.748792,-63.565348
CR200004,Other Road Related Works: Guiderails: Main Ave (Civic 134),"134 Main Ave, Halifax",New,Roads & Active Transportation,Roads,Guiderails,2021,44.656911,-63.639801
CR200004,Other Road Related Works: Retaining Walls - Bedford Highway (Bayview to Melody - Inspection),"138 Bedford Hwy, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Barriers,2021,44.669966,-63.641118
CR200004,Other Road Related Works: Guiderails: Beechcrest Dr and Laurie St,"14 Laurie St, Waverley",New,Roads & Active Transportation,Roads,Guiderails,2021,44.77842,-63.585342
CR200004,Other Road Related Works: Walkways - Farnham Gate Rd to 162 Douglas Cr,"162 Douglas Cres, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.67347,-63.665073
CR200004,Other Road Related Works: Retaining Walls - Pockwock Rd - Civic 1663,"1663 Pockwock Rd, Upper Hammonds Plains",New,Roads & Active Transportation,Roads,Barriers,2021,44.771634,-63.853754
CR200004,Other Road Related Works: Guiderails: Hammonds Plains Rd at Chalamont,"18 Chalamont Dr, Hammonds Plains",New,Roads & Active Transportation,Roads,Guiderails,2021,44.72316,-63.822874
CR200004,Other Road Related Works: Retaining Walls - Quarry Rd (St Margaret's to Walsh),"2 Quarry Rd, Halifax",New,Roads & Active Transportation,Roads,Barriers,2021,44.636409,-63.631148
CR200004,Other Road Related Works: Guiderails - Quarry Rd (St Margaret's to Edgehill),"2 Quarry Rd, Halifax",Replacement,Roads & Active Transportation,Roads,Guiderails,2021,44.636193,-63.631156
CR200004,Other Road Related Works: Guiderails: Village Rd at Harrigans,"209 Village Rd, Herring Cove",Replacement,Roads & Active Transportation,Roads,Guiderails,2021,44.56866,-63.558817
CR200004,Other Road Related Works: Retaining Walls - 2342 Waverley Rd,"2342 Waverley Rd, Waverley",New,Roads & Active Transportation,Roads,Barriers,2021,44.783937,-63.595013
CR200004,Other Road Related Works: Retaining Walls - Mount Edward Rd,"3 Mount Edward Rd, Dartmouth",Replacement,Roads & Active Transportation,Roads,Barriers,2021,44.679188,-63.525302
CR200004,Other Road Related Works: Retaining Walls - 31 Fairmount Rd (Inspection),"31 Fairmount Rd, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Barriers,2021,44.640149,-63.62376
CR200004,Other Road Related Works: Walkways - 337 Millwood Dr to 99 Waterwheel Cr,"337 Millwood Dr, Middle Sackville",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.789487,-63.700699
CR200004,Other Road Related Works: Walkways - Windrock Dr Stairs Replacement Design,"35 Windrock Dr, Bedford",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.72996,-63.676943
CR200004,Other Road Related Works: Walkways - Leaman Dr to Novalea Dr.,"3579 Leaman St, Halifax",Rehab/Renewal,Roads & Active Transportation,Roads,Secondary Travelway,2021,44.667815,-63.607706
CR200004,Other Road Related Works: Retaining Walls - 39 Church St Dartmouth (Replacement Design),"39 Church St, Dartmouth",Rehab/Renewal,Roads & Active Transportation,Roads,Barriers,2021,44.667962,-63.569927
